anio,semana_anio,semana_mes,sector,categoria_delito_adaptada,conteo,semana_0,semana_1,semana_2,semana_3,semana_4,semana_5,semana_6,semana_7,semana_8,semana_9
2019,1,1,Huipulco-Hospitales,Fraude,2.0,41015.0,41103.0,66251.0,71923.0,73820.0,60659.0,11285.0,66059.0,73200.0,72275.0
2019,1,1,Huipulco-Hospitales,Lesiones,0.0,41015.0,41103.0,66251.0,71923.0,73820.0,60659.0,11285.0,66059.0,73200.0,72275.0
2019,1,1,Huipulco-Hospitales,Robo a transeúnte,0.0,41015.0,41103.0,66251.0,71923.0,73820.0,60659.0,11285.0,66059.0,73200.0,72275.0
2019,1,1,Huipulco-Hospitales,"Robo de vehículo, autopartes y en transporte individual",2.0,41015.0,41103.0,66251.0,71923.0,73820.0,60659.0,11285.0,66059.0,73200.0,72275.0
2019,1,1,Huipulco-Hospitales,Amenazas,4.0,41015.0,41103.0,66251.0,71923.0,73820.0,60659.0,11285.0,66059.0,73200.0,72275.0
2019,1,1,Huipulco-Hospitales,Robo a negocio,12.0,41015.0,41103.0,66251.0,71923.0,73820.0,60659.0,11285.0,66059.0,73200.0,72275.0
2019,1,1,Huipulco-Hospitales,Robo en transporte público individual o colectivo,0.0,41015.0,41103.0,66251.0,71923.0,73820.0,60659.0,11285.0,66059.0,73200.0,72275.0
2019,1,1,Huipulco-Hospitales,Robo simple,0.0,41015.0,41103.0,66251.0,71923.0,73820.0,60659.0,11285.0,66059.0,73200.0,72275.0
2019,1,1,Huipulco-Hospitales,Homicidio,0.0,41015.0,41103.0,66251.0,71923.0,73820.0,60659.0,11285.0,66059.0,73200.0,72275.0
2019,1,1,Iztaccíhuatl,"Acoso, abuso, violación y otros delitos sexuales",0.0,50487.0,54245.0,79056.0,85645.0,89450.0,72925.0,14242.0,83084.0,90311.0,91278.0
2019,1,1,Iztaccíhuatl,Fraude,0.0,50487.0,54245.0,79056.0,85645.0,89450.0,72925.0,14242.0,83084.0,90311.0,91278.0
2019,1,1,Iztaccíhuatl,Lesiones,0.0,50487.0,54245.0,79056.0,85645.0,89450.0,72925.0,14242.0,83084.0,90311.0,91278.0
2019,1,1,Iztaccíhuatl,Robo a transeúnte,8.0,50487.0,54245.0,79056.0,85645.0,89450.0,72925.0,14242.0,83084.0,90311.0,91278.0
2019,1,1,Iztaccíhuatl,"Robo de vehículo, autopartes y en transporte individual",4.0,50487.0,54245.0,79056.0,85645.0,89450.0,72925.0,14242.0,83084.0,90311.0,91278.0
2019,1,1,Iztaccíhuatl,Amenazas,2.0,50487.0,54245.0,79056.0,85645.0,89450.0,72925.0,14242.0,83084.0,90311.0,91278.0
2019,1,1,Iztaccíhuatl,Robo a negocio,0.0,50487.0,54245.0,79056.0,85645.0,89450.0,72925.0,14242.0,83084.0,90311.0,91278.0
2019,1,1,Iztaccíhuatl,Robo en transporte público individual o colectivo,0.0,50487.0,54245.0,79056.0,85645.0,89450.0,72925.0,14242.0,83084.0,90311.0,91278.0
