id_equip_urbano,id_espacio,ambito,condicion,geografico,tipo,nombre
5810,7497,Urbana,No Aplica,Mercado,No Aplica,Granaditas
5811,503,Urbana,En Operación,Escuela,Primaria,Alfredo E. Uruchurtu
5812,3343,Urbana,En Operación,Templo,No Aplica,Divina Institución
5813,3344,Urbana,En Operación,Escuela,Secundaria,Telesecundaria 91
5814,7438,Urbana,En Operación,Escuela,Preescolar,Antonio Venegas Arroyo
5815,3345,Urbana,En Operación,Escuela,Preescolar,Enrique Pestalozzi
5816,5836,Urbana,En Operación,Templo,No Aplica,Inmaculado Corazón de María
5817,5784,Urbana,En Operación,Escuela,Preescolar,Erasmo Castellanos Quinto
5818,5785,Urbana,En Operación,Escuela,Primaria,Francisco Medina Ascencio
5819,3296,Urbana,En Operación,Escuela,Secundaria,Técnica 12 Guardias Presidenciales
5820,3297,Urbana,En Operación,Escuela,Preescolar,José María Luis Mora
5821,481,Urbana,En Operación,Escuela,Preescolar,Eva Sámano de López Mateos
5822,482,Urbana,En Operación,Instalación Diversa,Edificación Cultural,Centro Cultural Revolucion ISSSTE
5823,483,Urbana,En Operación,Escuela,Preescolar,Estancia de Bienestar y Desarrollo Infantil 11
5824,484,Urbana,En Operación,Escuela,Primaria,José Antonio Torrres
5825,485,Urbana,En Operación,Escuela,Preescolar,Luz Padilla Azuela
5826,5750,Urbana,En Operación,Escuela,Secundaria,Diurna Número 270 Celestino Gorostiza
5827,5751,Urbana,En Operación,Escuela,Primaria,Doctor Héctor Pérez Martínez
5828,4762,Urbana,En Operación,Templo,No Aplica,Parroquia Santo Niño Jesús
5829,4763,Urbana,En Operación,Escuela,Medio Superior,Mártires de Tlatelolco
5830,4764,Urbana,En Operación,Escuela,Primaria,Augusto César Sandino
5831,5774,Urbana,En Operación,Templo,No Aplica,Espiritualista Trinitario Mariano
5832,5775,Urbana,En Operación,Escuela,Primaria,Estado de Sonora
5833,5776,Urbana,En Operación,Escuela,Primaria,Gabriel Leyva Solano
5834,5754,Urbana,En Operación,Centro de Asistencia Médica,Hospital,Clínica de Medicina Familiar Guadalupe ISSSTE
5835,5755,Urbana,En Operación,Escuela,Primaria,Leonardo Bravo
5836,5768,Urbana,En Operación,Escuela,Primaria,Felipe Carrillo Puerto
5837,5769,Urbana,En Operación,Templo,No Aplica,Parroquia Sagrado Corazón de Jesús
5838,5756,Urbana,No Aplica,Mercado,No Aplica,Beethoven
5839,5757,Urbana,En Operación,Escuela,Preescolar,Galación Gómez
5840,5777,Urbana,En Operación,Centro de Asistencia Médica,Centro de Salud,Soledad Orozco de Ávila Camacho SSA
5841,5778,Urbana,En Operación,Escuela,Preescolar,Centro de Asistencia de Desarrollo Infantil Número 15
5842,475,Urbana,En Operación,Escuela,Medio Superior,CECATI 153
5843,5779,Urbana,No Aplica,Mercado,No Aplica,Francisco Sarabia
5844,5780,Urbana,En Operación,Escuela,Primaria,República de Colombia
5845,5781,Urbana,En Operación,Templo,No Aplica,Parroquia San Martín de Porres
5846,466,Urbana,En Operación,Escuela,Primaria,Profesor Luis de la Brena
5847,467,Urbana,En Operación,Escuela,Medio Superior,CECATI 58
5848,468,Urbana,En Operación,Escuela,Primaria,Francisco Díaz Covarrubias
5849,476,Urbana,No Aplica,Mercado,No Aplica,San Joaquín Zona
5850,477,Urbana,En Operación,Escuela,Primaria,Profesor David Vilchis
5851,478,Urbana,No Aplica,Mercado,No Aplica,San Joaquín Anexo
5852,469,Urbana,En Operación,Templo,No Aplica,Iglesia Evangélica en San Simón
5853,470,Urbana,En Operación,Centro de Asistencia Médica,Hospital,Pediátrico Peralvillo SSA
5854,471,Urbana,En Operación,Templo,No Aplica,Parroquia San Simón Apóstol
5855,5752,Urbana,En Operación,Templo,No Aplica,Parroquia Santo Cristo de la Agonía
5856,3292,Urbana,En Operación,Escuela,Medio Superior,CECYT 12 José María Morelos
5857,5758,Urbana,En Operación,Escuela,Secundaria,Luis de Camoens
5858,5759,Urbana,En Operación,Templo,No Aplica,Santísima Trinidad y Nuestra Señora del Refugio
5859,5760,Urbana,En Operación,Escuela,Primaria,Profesor Jacinto N Chagoya
5860,5761,Urbana,En Operación,Escuela,Primaria,30 de Septiembre
5861,5762,Urbana,En Operación,Templo,No Aplica,Iglesia Metodista El Divino Redentor
5862,7543,Urbana,En Operación,Escuela,Preescolar,José María Pino Suárez
5863,7526,Urbana,En Operación,Escuela,Superior,CUGS Cuauhtémoc
5864,7544,Urbana,En Operación,Centro de Asistencia Médica,Centro de Salud,Clínica de Especialidades Indianilla ISSSTE
5865,7527,Urbana,En Operación,Escuela,Preescolar,CENDI 5
5866,7528,Urbana,En Operación,Escuela,Preescolar,CENDI 2 Luz María Gómez Pezuela
5867,3720,Urbana,En Operación,Escuela,Primaria,Estado de Tlaxcala
5868,3721,Urbana,En Operación,Escuela,Secundaria,Manuel Heyser Jiménez
5869,3722,Urbana,En Operación,Centro de Asistencia Médica,Centro de Salud,Doctor José María Rodríguez SSA
5870,3723,Urbana,En Operación,Escuela,Primaria,Participación Social 6
5871,4791,Urbana,En Operación,Escuela,Preescolar,Maestro Luis G. Saloma
5872,939,Urbana,En Operación,Escuela,Mixto,Instituto Viena
5873,4792,Urbana,No Aplica,Mercado,No Aplica,Isabel La Católica
5874,940,Urbana,En Operación,Escuela,Preescolar,Cinco de Mayo
5875,941,Urbana,En Operación,Escuela,Primaria,18 de Marzo
5876,942,Urbana,En Operación,Templo,No Aplica,Parroquia Nuestra Señora del Perpetuo Socorro
5877,6262,Urbana,En Operación,Escuela,Preescolar,Guardería IMSS 31
5878,6263,Urbana,En Operación,Templo,No Aplica,Bautista Fundamental
5879,6264,Urbana,En Operación,Templo,No Aplica,Parroquia Santo Cristo del Obrero y Señora de San Juan de los Lagos
5880,6265,Urbana,En Operación,Escuela,Preescolar,Estancia Jardín Infantil Número 20 DIF
5881,6266,Urbana,En Operación,Escuela,Preescolar,Guardería Guadalupe Borja de Diaz Ordaz IMSS
5882,6267,Urbana,En Operación,Centro de Asistencia Médica,Centro de Salud,Centro Dermatológico Doctor Ladislao de la Pascua SSA
5883,6268,Urbana,En Operación,Escuela,Primaria,Maestro Celerino Cano Palacios
5884,5355,Urbana,En Operación,Escuela,Superior,Colegio Superior de Turismo y Hotelería César Ritz
5885,2965,Urbana,En Operación,Escuela,Preescolar,Doctor Alfedro M Saavedra
5886,2966,Urbana,En Operación,Escuela,Primaria,21 de Marzo
5887,3495,Urbana,En Operación,Templo,No Aplica,La Divina Providencia
5888,3496,Urbana,En Operación,Escuela,Superior,Universidad Tecnológica Americana
5889,3497,Urbana,En Operación,Centro de Asistencia Médica,Hospital,Centro Médico Dalinde
5890,3498,Urbana,En Operación,Escuela,Primaria,Alfonso Caso Andrade
5891,8184,Urbana,En Operación,Escuela,Primaria,Defensores de la República
5892,8185,Urbana,En Operación,Escuela,Mixto,Universidad La Salle
5893,8186,Urbana,En Operación,Escuela,Secundaria,Técnica 8 Guillermo González Camarena
5894,8187,Urbana,En Operación,Templo,No Aplica,Parroquia Santa Rosa de Lima
5895,7551,Urbana,No Aplica,Mercado,No Aplica,Morelia
5896,7552,Urbana,En Operación,Escuela,Primaria,República Popular China
5897,6269,Urbana,En Operación,Escuela,Preescolar,Inés Villarreal
5898,6270,Urbana,En Operación,Escuela,Primaria,Licenciado Felipe Rivera
5899,6271,Urbana,En Operación,Templo,No Aplica,Evangélico Bethania
5900,5356,Urbana,En Operación,Templo,No Aplica,Divino Redentor
5901,5357,Urbana,No Aplica,Mercado,No Aplica,Medellín
5902,5358,Urbana,En Operación,Templo,No Aplica,Iglesia Cristiana El Buen Pastor
5903,5359,Urbana,En Operación,Centro de Asistencia Médica,Hospital,Ángeles Metropolitano
5904,5360,Urbana,En Operación,Centro de Asistencia Médica,Hospital,Trinidad
5905,5361,Urbana,En Operación,Escuela,Primaria,Instituto Inglaterra
5906,5885,Urbana,En Operación,Escuela,Secundaria,José María Morelos y Pavón
5907,5886,Urbana,En Operación,Centro de Asistencia Médica,Hospital,General de Zona y Medicina Familiar 26 Condesa IMSS
5908,8201,Urbana,No Aplica,Mercado,No Aplica,Michoacán
5909,6246,Urbana,En Operación,Escuela,Preescolar,Papaloapan
5910,6247,Urbana,No Aplica,Mercado,No Aplica,Paulino Navarro
5911,6248,Urbana,En Operación,Escuela,Primaria,Quetzalcoatl
5912,6249,Urbana,En Operación,Templo,No Aplica,Parroquia San Francisco de Asís
5913,6250,Urbana,En Operación,Templo,No Aplica,Parroquia Santa Teresita del Niño Jesús
5914,3725,Urbana,En Operación,Escuela,Primaria,Francisco Giner de los Ríos
5915,3726,Urbana,En Operación,Escuela,Preescolar,José María Róa Bárcenas
5916,3727,Urbana,En Operación,Escuela,Preescolar,Juan de Dios Peza
5917,943,Urbana,En Operación,Templo,No Aplica,Iglesia Cristiana Evangélica Bethel
5918,3728,Urbana,En Operación,Templo,No Aplica,Parroquia San José de los Obreros
5919,3734,Urbana,En Operación,Escuela,Primaria,Rafael Rámos Pedrueza
5920,3735,Urbana,No Aplica,Mercado,No Aplica,Hidalgo Zona
5921,945,Urbana,En Operación,Escuela,Preescolar,Yolanda Benítez Gutiérrez
5922,946,Urbana,En Operación,Escuela,Primaria,Centro de Atención Multiple Número 45
5923,947,Urbana,En Operación,Centro de Asistencia Médica,Centro de Salud,APAC Carmelina ortiz Monasterio de Molina
5924,6272,Urbana,En Operación,Escuela,Secundaria,General Francisco L. Urquizo
5925,2952,Urbana,En Operación,Centro de Asistencia Médica,Hospital,Hospital de Cos
5926,2953,Urbana,En Operación,Escuela,Superior,Universidad de la Comunicación
5927,2954,Urbana,En Operación,Escuela,Primaria,Niños de México
5928,2955,Urbana,En Operación,Templo,No Aplica,Iglesia Universal del Reino de Dios
5929,2956,Urbana,En Operación,Escuela,Primaria,Secretaría de Comercio y Fomento Industrial
5930,2957,Urbana,En Operación,Centro de Asistencia Médica,Hospital,Star Medica Centro
5931,2958,Urbana,En Operación,Templo,No Aplica,Nuestra Señora de Fátima
5932,4566,Urbana,No Aplica,Mercado,No Aplica,Colima
5933,4567,Urbana,En Operación,Escuela,Preescolar,Cuauhtémoc
5934,4568,Urbana,En Operación,Centro de Asistencia Médica,Hospital,Sanatorio Durango
5935,4569,Urbana,En Operación,Centro de Asistencia Médica,Hospital,Consulta Externa Sanatorio Durango
5936,495,Urbana,En Operación,Escuela,Preescolar,Amado Nervo
5937,5837,Urbana,No Aplica,Mercado,No Aplica,Martínez de la Torre Zona
5938,5838,Urbana,No Aplica,Mercado,No Aplica,Martínez de la Torre
5939,5811,Urbana,En Operación,Centro de Asistencia Médica,Centro de Salud,Unidad de Medicina Familiar 2 Santa María IMSS
5940,5797,Urbana,En Operación,Escuela,Primaria,El Pensador Mexicano
5941,5812,Urbana,En Operación,Instalación Diversa,Edificación Cultural,Centro Cultural de la Ciudad de Mexico
5942,3323,Urbana,En Operación,Escuela,Medio Superior,CECATI 162
5943,3324,Urbana,En Operación,Escuela,Primaria,Ezequiel A. Chávez
5944,3321,Urbana,En Operación,Centro de Asistencia Médica,Centro de Salud,Clínica de Medicina Familiar Santa María ISSSTE
5945,7373,Urbana,En Operación,Escuela,Primaria,Maestro Lucio Tapia
5946,2287,Urbana,En Operación,Escuela,Secundaria,General. Augusto C. Sandino
5947,2288,Urbana,No Aplica,Mercado,No Aplica,Lagunilla Zona
5948,2280,Urbana,No Aplica,Mercado,No Aplica,San Camilito
5949,2281,Urbana,No Aplica,Mercado,No Aplica,Lagunilla Varios
5950,2289,Urbana,En Operación,Escuela,Primaria,Dolores Correa Zapata
5951,2282,Urbana,No Aplica,Mercado,No Aplica,Lagunilla Ropa y Tela
5952,1930,Urbana,En Operación,Escuela,Primaria,Estado de Yucatán
5953,1931,Urbana,En Operación,Centro de Asistencia Médica,Centro de Salud,Unidad de Medicina Familiar 16 Guerrero IMSS
5954,3333,Urbana,En Operación,Escuela,Primaria,Estado de Chihuahua
5955,3334,Urbana,En Operación,Templo,No Aplica,Nuestra Señora de los Ángeles
5956,3335,Urbana,En Operación,Centro de Asistencia Médica,Hospital,Materno Infantil Dolores Sanz
5957,5819,Urbana,En Operación,Templo,No Aplica,Iglesia de Jesucristo de los Santos de los Últimos Días
5958,3332,Urbana,En Operación,Escuela,Primaria,Juan Téllez Vargas
5959,5820,Urbana,En Operación,Templo,No Aplica,San Miguel Arcángel
5960,5798,Urbana,En Operación,Escuela,Mixto,Hispano Americano
5961,1810,Urbana,No Aplica,Mercado,No Aplica,Bugambilia
5962,5799,Urbana,En Operación,Escuela,Medio Superior,Colegio Latinoamericano de México
5963,5793,Urbana,En Operación,Escuela,Primaria,República de Cuba
5964,3325,Urbana,En Operación,Escuela,Preescolar,Elena Zapata
5965,3326,Urbana,En Operación,Templo,No Aplica,Parroquia Josefina del Espiritú Santo
5966,5794,Urbana,No Aplica,Mercado,No Aplica,La Dalia
5967,5786,Urbana,En Operación,Escuela,Primaria,Nicolás Rangel
5968,3298,Urbana,En Operación,Centro de Asistencia Médica,Hospital,General Zona 27 Doctor Alfredo Badallo IMSS
5969,5787,Urbana,No Aplica,Plaza,No Aplica,Plaza de las Tres Culturas
5970,3299,Urbana,En Operación,Escuela,Primaria,CAPEC Cuauhtémoc 2
5971,3300,Urbana,En Operación,Escuela,Primaria,Profesora Vicenta Trujillo
5972,3301,Urbana,En Operación,Escuela,Preescolar,Constitución de 1917
5973,486,Urbana,En Operación,Centro de Asistencia Médica,Centro de Salud,Clínica de Especialidades Dentales Doctor Honorato Villa ISSSTE
5974,487,Urbana,En Operación,Centro de Asistencia Médica,Centro de Salud,Clínica de Especialidades Neuropsiquiatría ISSSTE
5975,488,Urbana,En Operación,Escuela,Primaria,Fray Melchor de Talamantes
5976,489,Urbana,En Operación,Escuela,Preescolar,Valerio Trujano
5977,7439,Urbana,En Operación,Templo,No Aplica,Parroquia San Francisco de Asís
5978,7440,Urbana,No Aplica,Mercado,No Aplica,Tepito Varios
5979,7374,Urbana,En Operación,Escuela,Preescolar,Bertha Dominguez
5980,8020,Urbana,En Operación,Escuela,Primaria,Estado de Zacatecas
5981,8021,Urbana,En Operación,Escuela,Primaria,Luis G. León
5982,8022,Urbana,En Operación,Escuela,Primaria,República Dominicana
5983,8023,Urbana,En Operación,Escuela,Preescolar,República Española
5984,8024,Urbana,En Operación,Escuela,Primaria,Leopoldo Río de la Loza
5985,5788,Urbana,En Operación,Escuela,Secundaria,Diurna Número 106 Antonio Ballesteros Usano
5986,5789,Urbana,En Operación,Escuela,Preescolar,Agustina Ramírez Rodríguez
5987,5362,Urbana,En Operación,Escuela,Primaria,Constitución de 1857
5988,5363,Urbana,En Operación,Escuela,Preescolar,Benito Juárez
5989,4785,Urbana,En Operación,Centro de Asistencia Médica,Centro de Salud,Clínica de Medicina Familiar Peralvillo ISSSTE
5990,5364,Urbana,En Operación,Escuela,Primaria,Benito Juárez
5991,3302,Urbana,En Operación,Escuela,Preescolar,Melchor Ocampo
5992,8025,Urbana,En Operación,Centro de Asistencia Médica,Hospital,Doctor Higinio G. Pérez
5993,5365,Urbana,En Operación,Centro de Asistencia Médica,Centro de Salud,Clínica de Medicina Familiar Juárez ISSSTE
5994,5763,Urbana,En Operación,Escuela,Preescolar,Estado de Michoacán
5995,7545,Urbana,En Operación,Escuela,Preescolar,Margarita Isas Perea
5996,7546,Urbana,En Operación,Escuela,Primaria,Escuela de Participación Social 1
5997,3336,Urbana,En Operación,Escuela,Secundaria,Técnica 23 Mariano Vázquez Rodríguez
5998,3293,Urbana,En Operación,Escuela,Primaria,Alvaro Obregón
5999,5821,Urbana,En Operación,Escuela,Primaria,Gustavo Pedro Mahr
6000,8202,Urbana,En Operación,Templo,No Aplica,Judío Sinagoga
6001,5887,Urbana,En Operación,Escuela,Primaria,Maestro Francisco Montes de Oca
6002,4570,Urbana,En Operación,Escuela,Secundaria,Justo Sierra
6003,3692,Urbana,En Operación,Escuela,Primaria,Ignacio L. Vallarta
6004,2945,Urbana,En Operación,Escuela,Secundaria,Soledad Anaya Solórzano
6005,6260,Urbana,En Operación,Escuela,Preescolar,Xochipilli
6006,3360,Urbana,En Operación,Escuela,Primaria,Horacio Mann
6007,5366,Urbana,En Operación,Instalación Deportiva o Recreativa,Unidad Deportiva,Deportivo Hacienda
6008,3693,Urbana,En Operación,Centro de Asistencia Médica,Centro de Salud,Pre Medic Test
6064,6261,Urbana,En Operación,Centro de Asistencia Médica,Hospital,Nacional Homeopático
6065,2959,Urbana,En Operación,Centro de Asistencia Médica,Hospital,Medica San Luís
6066,2087,Urbana,En Operación,Escuela,Primaria,Manuel López Cotilla
6067,2088,Urbana,En Operación,Escuela,Primaria,Valentín Zamora Orozco
6068,4781,Urbana,En Operación,Escuela,Primaria,España
6069,2960,Urbana,En Operación,Instalación Diversa,Gasolinera,0057
6070,7529,Urbana,En Operación,Escuela,Secundaria,Jorge Quijano
6071,3361,Urbana,En Operación,Escuela,Primaria,Victor María Flores
6072,3362,Urbana,En Operación,Escuela,Secundaria,República Mexicana
6073,5854,Urbana,En Operación,Escuela,Medio Superior,CETIS 13 Sor Juana Inés de la Cruz
6074,4773,Urbana,En Operación,Escuela,Primaria,Marcelino Davalos
6075,5833,Urbana,En Operación,Escuela,Primaria,Ignacio Manuel Altamirano
6076,5764,Urbana,En Operación,Escuela,Primaria,Guadalupe Mayol de González
6077,2967,Urbana,En Operación,Escuela,Primaria,Instituto Inglaterra
6078,3499,Urbana,En Operación,Escuela,Secundaria,Diurna Número 244 Miguel Ramos Arizpe
6079,8188,Urbana,En Operación,Escuela,Secundaria,Manuel Mario Cerna Castelazo
6080,8189,Urbana,En Operación,Escuela,Superior,Universidad La Salle
6081,5367,Urbana,En Operación,Escuela,Preescolar,Condesa
6082,2290,Urbana,En Operación,Escuela,Preescolar,María Elena Chanes
6083,2291,Urbana,En Operación,Escuela,Primaria,Estado de Durango
6084,2292,Urbana,En Operación,Escuela,Preescolar,CENDI Francisco González Bocanegra
6085,2293,Urbana,En Operación,Escuela,Primaria,Jaime Nunó
6086,3337,Urbana,En Operación,Escuela,Primaria,Italia
6087,3303,Urbana,En Operación,Escuela,Secundaria,Diurna Número 83 Presidente Valentín Gómez Farías
6088,4786,Urbana,No Aplica,Mercado,No Aplica,23 Tepito Tenis
6089,7441,Urbana,No Aplica,Mercado,No Aplica,14 Tepito
6091,7553,Urbana,No Aplica,Cementerio,No Aplica,Panteón Francés
6092,7554,Urbana,En Operación,Centro de Asistencia Médica,Hospital,Centro Médico Nacional Siglo XXI
6093,8203,Urbana,En Operación,Instalación Deportiva o Recreativa,Parque,España
6094,3375,Urbana,En Operación,Instalación Deportiva o Recreativa,Parque,México
6095,5888,Urbana,En Operación,Instalación Deportiva o Recreativa,Parque,México
6096,6251,Urbana,En Operación,Instalación Deportiva o Recreativa,Parque,Parque del Pípila
6097,948,Urbana,En Operación,Centro de Asistencia Médica,Hospital,General de México
6098,3736,Urbana,En Operación,Instalación Deportiva o Recreativa,Jardín,Artes Gráficas
6099,2946,Urbana,En Operación,Instalación Deportiva o Recreativa,Jardín,Alexander Pushkin
6100,3694,Urbana,En Operación,Instalación Deportiva o Recreativa,Jardín,Plaza Río de Janeiro
6101,3703,Urbana,No Aplica,Plaza,No Aplica,Santa Cruz
6102,7547,Urbana,En Operación,Instalación Deportiva o Recreativa,Jardín,Doctor Ignacio Chávez
6103,2947,Urbana,En Operación,Instalación Deportiva o Recreativa,Jardín,Real de Romita
6104,4782,Urbana,En Operación,Instalación Deportiva o Recreativa,Jardín,Plaza San Pablo
6105,5855,Urbana,En Operación,Instalación Deportiva o Recreativa,Parque,Tolsa
6106,5856,Urbana,En Operación,Instalación Deportiva o Recreativa,Jardín,Plaza de la Ciudadela
6107,2124,Urbana,En Operación,Instalación Deportiva o Recreativa,Jardín,Plaza del Buen Tono
