id_tiempo,anio,trimestre,mes,semana_mes,semana_anio,dia_semana,dia,hora,minuto
202305291735,2023,2,5,5,22,Lunes,29,17,35
202305291738,2023,2,5,5,22,Lunes,29,17,38
202305291745,2023,2,5,5,22,Lunes,29,17,45
202305291750,2023,2,5,5,22,Lunes,29,17,50
202305291755,2023,2,5,5,22,Lunes,29,17,55
202305291800,2023,2,5,5,22,Lunes,29,18,0
202305291815,2023,2,5,5,22,Lunes,29,18,15
202305291820,2023,2,5,5,22,Lunes,29,18,20
202305291825,2023,2,5,5,22,Lunes,29,18,25
202305291830,2023,2,5,5,22,Lunes,29,18,30
202305291840,2023,2,5,5,22,Lunes,29,18,40
202305291842,2023,2,5,5,22,Lunes,29,18,42
202305291900,2023,2,5,5,22,Lunes,29,19,0
202305291920,2023,2,5,5,22,Lunes,29,19,20
202305291930,2023,2,5,5,22,Lunes,29,19,30
202305291935,2023,2,5,5,22,Lunes,29,19,35
202305291950,2023,2,5,5,22,Lunes,29,19,50
202305291953,2023,2,5,5,22,Lunes,29,19,53
202305292015,2023,2,5,5,22,Lunes,29,20,15
202305292025,2023,2,5,5,22,Lunes,29,20,25
202305292026,2023,2,5,5,22,Lunes,29,20,26
202305292030,2023,2,5,5,22,Lunes,29,20,30
202305292040,2023,2,5,5,22,Lunes,29,20,40
202305292045,2023,2,5,5,22,Lunes,29,20,45
202305292049,2023,2,5,5,22,Lunes,29,20,49
202305292055,2023,2,5,5,22,Lunes,29,20,55
202305292100,2023,2,5,5,22,Lunes,29,21,0
202305292115,2023,2,5,5,22,Lunes,29,21,15
202305292130,2023,2,5,5,22,Lunes,29,21,30
202305292140,2023,2,5,5,22,Lunes,29,21,40
202305292145,2023,2,5,5,22,Lunes,29,21,45
202305292200,2023,2,5,5,22,Lunes,29,22,0
202305292203,2023,2,5,5,22,Lunes,29,22,3
202305292215,2023,2,5,5,22,Lunes,29,22,15
202305292230,2023,2,5,5,22,Lunes,29,22,30
202305292242,2023,2,5,5,22,Lunes,29,22,42
202305292245,2023,2,5,5,22,Lunes,29,22,45
202305292250,2023,2,5,5,22,Lunes,29,22,50
202305292300,2023,2,5,5,22,Lunes,29,23,0
202305292310,2023,2,5,5,22,Lunes,29,23,10
202305292330,2023,2,5,5,22,Lunes,29,23,30
202305292345,2023,2,5,5,22,Lunes,29,23,45
202305299999,2023,2,5,5,22,Lunes,29,99,99
202305300000,2023,2,5,5,22,Martes,30,0,0
202305300025,2023,2,5,5,22,Martes,30,0,25
202305300048,2023,2,5,5,22,Martes,30,0,48
202305300100,2023,2,5,5,22,Martes,30,1,0
202305300103,2023,2,5,5,22,Martes,30,1,3
202305300113,2023,2,5,5,22,Martes,30,1,13
202305300145,2023,2,5,5,22,Martes,30,1,45
202305300150,2023,2,5,5,22,Martes,30,1,50
202305300200,2023,2,5,5,22,Martes,30,2,0
202305300215,2023,2,5,5,22,Martes,30,2,15
202305300217,2023,2,5,5,22,Martes,30,2,17
202305300220,2023,2,5,5,22,Martes,30,2,20
202305300230,2023,2,5,5,22,Martes,30,2,30
202305300234,2023,2,5,5,22,Martes,30,2,34
202305300235,2023,2,5,5,22,Martes,30,2,35
202305300250,2023,2,5,5,22,Martes,30,2,50
202305300300,2023,2,5,5,22,Martes,30,3,0
202305300323,2023,2,5,5,22,Martes,30,3,23
202305300330,2023,2,5,5,22,Martes,30,3,30
202305300346,2023,2,5,5,22,Martes,30,3,46
202305300349,2023,2,5,5,22,Martes,30,3,49
202305300400,2023,2,5,5,22,Martes,30,4,0
202305300415,2023,2,5,5,22,Martes,30,4,15
202305300416,2023,2,5,5,22,Martes,30,4,16
202305300430,2023,2,5,5,22,Martes,30,4,30
202305300434,2023,2,5,5,22,Martes,30,4,34
202305300450,2023,2,5,5,22,Martes,30,4,50
202305300456,2023,2,5,5,22,Martes,30,4,56
202305300457,2023,2,5,5,22,Martes,30,4,57
202305300500,2023,2,5,5,22,Martes,30,5,0
202305300507,2023,2,5,5,22,Martes,30,5,7
202305300520,2023,2,5,5,22,Martes,30,5,20
202305300521,2023,2,5,5,22,Martes,30,5,21
202305300530,2023,2,5,5,22,Martes,30,5,30
202305300535,2023,2,5,5,22,Martes,30,5,35
202305300540,2023,2,5,5,22,Martes,30,5,40
202305300547,2023,2,5,5,22,Martes,30,5,47
202305300548,2023,2,5,5,22,Martes,30,5,48
202305300558,2023,2,5,5,22,Martes,30,5,58
202305300600,2023,2,5,5,22,Martes,30,6,0
202305300610,2023,2,5,5,22,Martes,30,6,10
202305300615,2023,2,5,5,22,Martes,30,6,15
202305300616,2023,2,5,5,22,Martes,30,6,16
202305300620,2023,2,5,5,22,Martes,30,6,20
202305300630,2023,2,5,5,22,Martes,30,6,30
202305300635,2023,2,5,5,22,Martes,30,6,35
202305300638,2023,2,5,5,22,Martes,30,6,38
202305300640,2023,2,5,5,22,Martes,30,6,40
202305300645,2023,2,5,5,22,Martes,30,6,45
202305300647,2023,2,5,5,22,Martes,30,6,47
202305300700,2023,2,5,5,22,Martes,30,7,0
202305300708,2023,2,5,5,22,Martes,30,7,8
202305300710,2023,2,5,5,22,Martes,30,7,10
202305300730,2023,2,5,5,22,Martes,30,7,30
202305300731,2023,2,5,5,22,Martes,30,7,31
202305300735,2023,2,5,5,22,Martes,30,7,35
202305300737,2023,2,5,5,22,Martes,30,7,37
202305300744,2023,2,5,5,22,Martes,30,7,44
202305300800,2023,2,5,5,22,Martes,30,8,0
202305300808,2023,2,5,5,22,Martes,30,8,8
202305300815,2023,2,5,5,22,Martes,30,8,15
202305300822,2023,2,5,5,22,Martes,30,8,22
202305300824,2023,2,5,5,22,Martes,30,8,24
202305300830,2023,2,5,5,22,Martes,30,8,30
202305300841,2023,2,5,5,22,Martes,30,8,41
202305300845,2023,2,5,5,22,Martes,30,8,45
202305300847,2023,2,5,5,22,Martes,30,8,47
202305300850,2023,2,5,5,22,Martes,30,8,50
202305300856,2023,2,5,5,22,Martes,30,8,56
202305300900,2023,2,5,5,22,Martes,30,9,0
202305300913,2023,2,5,5,22,Martes,30,9,13
202305300915,2023,2,5,5,22,Martes,30,9,15
202305300920,2023,2,5,5,22,Martes,30,9,20
202305300930,2023,2,5,5,22,Martes,30,9,30
202305300940,2023,2,5,5,22,Martes,30,9,40
202305300945,2023,2,5,5,22,Martes,30,9,45
202305300946,2023,2,5,5,22,Martes,30,9,46
202305300950,2023,2,5,5,22,Martes,30,9,50
202305301000,2023,2,5,5,22,Martes,30,10,0
202305301006,2023,2,5,5,22,Martes,30,10,6
202305301015,2023,2,5,5,22,Martes,30,10,15
202305301020,2023,2,5,5,22,Martes,30,10,20
202305301021,2023,2,5,5,22,Martes,30,10,21
202305301030,2023,2,5,5,22,Martes,30,10,30
202305301034,2023,2,5,5,22,Martes,30,10,34
202305301038,2023,2,5,5,22,Martes,30,10,38
202305301045,2023,2,5,5,22,Martes,30,10,45
202305301050,2023,2,5,5,22,Martes,30,10,50
202305301051,2023,2,5,5,22,Martes,30,10,51
202305301100,2023,2,5,5,22,Martes,30,11,0
202305301110,2023,2,5,5,22,Martes,30,11,10
202305301115,2023,2,5,5,22,Martes,30,11,15
202305301120,2023,2,5,5,22,Martes,30,11,20
202305301122,2023,2,5,5,22,Martes,30,11,22
202305301128,2023,2,5,5,22,Martes,30,11,28
202305301130,2023,2,5,5,22,Martes,30,11,30
202305301133,2023,2,5,5,22,Martes,30,11,33
202305301135,2023,2,5,5,22,Martes,30,11,35
202305301150,2023,2,5,5,22,Martes,30,11,50
202305301155,2023,2,5,5,22,Martes,30,11,55
202305301200,2023,2,5,5,22,Martes,30,12,0
202305301202,2023,2,5,5,22,Martes,30,12,2
202305301205,2023,2,5,5,22,Martes,30,12,5
202305301210,2023,2,5,5,22,Martes,30,12,10
202305301215,2023,2,5,5,22,Martes,30,12,15
202305301220,2023,2,5,5,22,Martes,30,12,20
202305301230,2023,2,5,5,22,Martes,30,12,30
202305301231,2023,2,5,5,22,Martes,30,12,31
202305301234,2023,2,5,5,22,Martes,30,12,34
202305301240,2023,2,5,5,22,Martes,30,12,40
202305301300,2023,2,5,5,22,Martes,30,13,0
202305301310,2023,2,5,5,22,Martes,30,13,10
202305301315,2023,2,5,5,22,Martes,30,13,15
202305301325,2023,2,5,5,22,Martes,30,13,25
202305301330,2023,2,5,5,22,Martes,30,13,30
202305301335,2023,2,5,5,22,Martes,30,13,35
202305301345,2023,2,5,5,22,Martes,30,13,45
202305301350,2023,2,5,5,22,Martes,30,13,50
202305301356,2023,2,5,5,22,Martes,30,13,56
202305301400,2023,2,5,5,22,Martes,30,14,0
202305301414,2023,2,5,5,22,Martes,30,14,14
202305301419,2023,2,5,5,22,Martes,30,14,19
202305301420,2023,2,5,5,22,Martes,30,14,20
202305301430,2023,2,5,5,22,Martes,30,14,30
202305301439,2023,2,5,5,22,Martes,30,14,39
202305301440,2023,2,5,5,22,Martes,30,14,40
202305301446,2023,2,5,5,22,Martes,30,14,46
202305301450,2023,2,5,5,22,Martes,30,14,50
202305301458,2023,2,5,5,22,Martes,30,14,58
202305301500,2023,2,5,5,22,Martes,30,15,0
202305301510,2023,2,5,5,22,Martes,30,15,10
202305301515,2023,2,5,5,22,Martes,30,15,15
202305301530,2023,2,5,5,22,Martes,30,15,30
202305301540,2023,2,5,5,22,Martes,30,15,40
202305301550,2023,2,5,5,22,Martes,30,15,50
202305301600,2023,2,5,5,22,Martes,30,16,0
202305301609,2023,2,5,5,22,Martes,30,16,9
202305301620,2023,2,5,5,22,Martes,30,16,20
202305301630,2023,2,5,5,22,Martes,30,16,30
202305301645,2023,2,5,5,22,Martes,30,16,45
202305301654,2023,2,5,5,22,Martes,30,16,54
202305301658,2023,2,5,5,22,Martes,30,16,58
202305301700,2023,2,5,5,22,Martes,30,17,0
202305301705,2023,2,5,5,22,Martes,30,17,5
202305301708,2023,2,5,5,22,Martes,30,17,8
202305301709,2023,2,5,5,22,Martes,30,17,9
202305301715,2023,2,5,5,22,Martes,30,17,15
202305301732,2023,2,5,5,22,Martes,30,17,32
202305301735,2023,2,5,5,22,Martes,30,17,35
202305301740,2023,2,5,5,22,Martes,30,17,40
202305301745,2023,2,5,5,22,Martes,30,17,45
202305301800,2023,2,5,5,22,Martes,30,18,0
202305301830,2023,2,5,5,22,Martes,30,18,30
202305301840,2023,2,5,5,22,Martes,30,18,40
202305301855,2023,2,5,5,22,Martes,30,18,55
202305301900,2023,2,5,5,22,Martes,30,19,0
202305301910,2023,2,5,5,22,Martes,30,19,10
202305301915,2023,2,5,5,22,Martes,30,19,15
202305301920,2023,2,5,5,22,Martes,30,19,20
202305301930,2023,2,5,5,22,Martes,30,19,30
202305301945,2023,2,5,5,22,Martes,30,19,45
202305302000,2023,2,5,5,22,Martes,30,20,0
202305302016,2023,2,5,5,22,Martes,30,20,16
202305302020,2023,2,5,5,22,Martes,30,20,20
202305302023,2023,2,5,5,22,Martes,30,20,23
202305302025,2023,2,5,5,22,Martes,30,20,25
202305302028,2023,2,5,5,22,Martes,30,20,28
202305302030,2023,2,5,5,22,Martes,30,20,30
202305302045,2023,2,5,5,22,Martes,30,20,45
202305302050,2023,2,5,5,22,Martes,30,20,50
202305302051,2023,2,5,5,22,Martes,30,20,51
202305302100,2023,2,5,5,22,Martes,30,21,0
202305302105,2023,2,5,5,22,Martes,30,21,5
202305302115,2023,2,5,5,22,Martes,30,21,15
202305302120,2023,2,5,5,22,Martes,30,21,20
202305302130,2023,2,5,5,22,Martes,30,21,30
202305302131,2023,2,5,5,22,Martes,30,21,31
202305302135,2023,2,5,5,22,Martes,30,21,35
202305302139,2023,2,5,5,22,Martes,30,21,39
202305302140,2023,2,5,5,22,Martes,30,21,40
202305302200,2023,2,5,5,22,Martes,30,22,0
202305302225,2023,2,5,5,22,Martes,30,22,25
202305302230,2023,2,5,5,22,Martes,30,22,30
202305302240,2023,2,5,5,22,Martes,30,22,40
202305302258,2023,2,5,5,22,Martes,30,22,58
202305302300,2023,2,5,5,22,Martes,30,23,0
202305302315,2023,2,5,5,22,Martes,30,23,15
202305302330,2023,2,5,5,22,Martes,30,23,30
202305302340,2023,2,5,5,22,Martes,30,23,40
202305309999,2023,2,5,5,22,Martes,30,99,99
202305310000,2023,2,5,5,22,Miércoles,31,0,0
202305310010,2023,2,5,5,22,Miércoles,31,0,10
202305310030,2023,2,5,5,22,Miércoles,31,0,30
202305310035,2023,2,5,5,22,Miércoles,31,0,35
202305310045,2023,2,5,5,22,Miércoles,31,0,45
202305310100,2023,2,5,5,22,Miércoles,31,1,0
202305310101,2023,2,5,5,22,Miércoles,31,1,1
202305310104,2023,2,5,5,22,Miércoles,31,1,4
202305310110,2023,2,5,5,22,Miércoles,31,1,10
202305310120,2023,2,5,5,22,Miércoles,31,1,20
202305310130,2023,2,5,5,22,Miércoles,31,1,30
202305310132,2023,2,5,5,22,Miércoles,31,1,32
202305310140,2023,2,5,5,22,Miércoles,31,1,40
202305310150,2023,2,5,5,22,Miércoles,31,1,50
202305310158,2023,2,5,5,22,Miércoles,31,1,58
202305310200,2023,2,5,5,22,Miércoles,31,2,0
202305310205,2023,2,5,5,22,Miércoles,31,2,5
202305310250,2023,2,5,5,22,Miércoles,31,2,50
202305310255,2023,2,5,5,22,Miércoles,31,2,55
202305310300,2023,2,5,5,22,Miércoles,31,3,0
202305310320,2023,2,5,5,22,Miércoles,31,3,20
202305310325,2023,2,5,5,22,Miércoles,31,3,25
202305310330,2023,2,5,5,22,Miércoles,31,3,30
202305310332,2023,2,5,5,22,Miércoles,31,3,32
202305310333,2023,2,5,5,22,Miércoles,31,3,33
202305310335,2023,2,5,5,22,Miércoles,31,3,35
202305310336,2023,2,5,5,22,Miércoles,31,3,36
202305310350,2023,2,5,5,22,Miércoles,31,3,50
202305310400,2023,2,5,5,22,Miércoles,31,4,0
202305310402,2023,2,5,5,22,Miércoles,31,4,2
202305310405,2023,2,5,5,22,Miércoles,31,4,5
202305310408,2023,2,5,5,22,Miércoles,31,4,8
202305310430,2023,2,5,5,22,Miércoles,31,4,30
202305310441,2023,2,5,5,22,Miércoles,31,4,41
202305310500,2023,2,5,5,22,Miércoles,31,5,0
202305310502,2023,2,5,5,22,Miércoles,31,5,2
202305310510,2023,2,5,5,22,Miércoles,31,5,10
202305310530,2023,2,5,5,22,Miércoles,31,5,30
202305310537,2023,2,5,5,22,Miércoles,31,5,37
202305310545,2023,2,5,5,22,Miércoles,31,5,45
202305310546,2023,2,5,5,22,Miércoles,31,5,46
202305310550,2023,2,5,5,22,Miércoles,31,5,50
202305310600,2023,2,5,5,22,Miércoles,31,6,0
202305310610,2023,2,5,5,22,Miércoles,31,6,10
202305310620,2023,2,5,5,22,Miércoles,31,6,20
202305310630,2023,2,5,5,22,Miércoles,31,6,30
202305310635,2023,2,5,5,22,Miércoles,31,6,35
202305310636,2023,2,5,5,22,Miércoles,31,6,36
202305310650,2023,2,5,5,22,Miércoles,31,6,50
202305310655,2023,2,5,5,22,Miércoles,31,6,55
202305310656,2023,2,5,5,22,Miércoles,31,6,56
202305310700,2023,2,5,5,22,Miércoles,31,7,0
202305310702,2023,2,5,5,22,Miércoles,31,7,2
202305310715,2023,2,5,5,22,Miércoles,31,7,15
202305310718,2023,2,5,5,22,Miércoles,31,7,18
202305310729,2023,2,5,5,22,Miércoles,31,7,29
202305310730,2023,2,5,5,22,Miércoles,31,7,30
202305310745,2023,2,5,5,22,Miércoles,31,7,45
202305310800,2023,2,5,5,22,Miércoles,31,8,0
202305310810,2023,2,5,5,22,Miércoles,31,8,10
202305310815,2023,2,5,5,22,Miércoles,31,8,15
202305310820,2023,2,5,5,22,Miércoles,31,8,20
202305310830,2023,2,5,5,22,Miércoles,31,8,30
202305310835,2023,2,5,5,22,Miércoles,31,8,35
202305310840,2023,2,5,5,22,Miércoles,31,8,40
202305310845,2023,2,5,5,22,Miércoles,31,8,45
202305310900,2023,2,5,5,22,Miércoles,31,9,0
202305310910,2023,2,5,5,22,Miércoles,31,9,10
202305310920,2023,2,5,5,22,Miércoles,31,9,20
202305310930,2023,2,5,5,22,Miércoles,31,9,30
202305310938,2023,2,5,5,22,Miércoles,31,9,38
202305310940,2023,2,5,5,22,Miércoles,31,9,40
202305310950,2023,2,5,5,22,Miércoles,31,9,50
202305310955,2023,2,5,5,22,Miércoles,31,9,55
202305311000,2023,2,5,5,22,Miércoles,31,10,0
202305311009,2023,2,5,5,22,Miércoles,31,10,9
202305311010,2023,2,5,5,22,Miércoles,31,10,10
202305311013,2023,2,5,5,22,Miércoles,31,10,13
202305311020,2023,2,5,5,22,Miércoles,31,10,20
202305311030,2023,2,5,5,22,Miércoles,31,10,30
202305311035,2023,2,5,5,22,Miércoles,31,10,35
202305311038,2023,2,5,5,22,Miércoles,31,10,38
202305311040,2023,2,5,5,22,Miércoles,31,10,40
202305311050,2023,2,5,5,22,Miércoles,31,10,50
202305311055,2023,2,5,5,22,Miércoles,31,10,55
202305311100,2023,2,5,5,22,Miércoles,31,11,0
202305311105,2023,2,5,5,22,Miércoles,31,11,5
202305311110,2023,2,5,5,22,Miércoles,31,11,10
202305311115,2023,2,5,5,22,Miércoles,31,11,15
202305311120,2023,2,5,5,22,Miércoles,31,11,20
202305311130,2023,2,5,5,22,Miércoles,31,11,30
202305311132,2023,2,5,5,22,Miércoles,31,11,32
202305311140,2023,2,5,5,22,Miércoles,31,11,40
202305311145,2023,2,5,5,22,Miércoles,31,11,45
202305311149,2023,2,5,5,22,Miércoles,31,11,49
202305311155,2023,2,5,5,22,Miércoles,31,11,55
202305311200,2023,2,5,5,22,Miércoles,31,12,0
202305311201,2023,2,5,5,22,Miércoles,31,12,1
202305311202,2023,2,5,5,22,Miércoles,31,12,2
202305311205,2023,2,5,5,22,Miércoles,31,12,5
202305311213,2023,2,5,5,22,Miércoles,31,12,13
202305311214,2023,2,5,5,22,Miércoles,31,12,14
202305311215,2023,2,5,5,22,Miércoles,31,12,15
202305311220,2023,2,5,5,22,Miércoles,31,12,20
202305311224,2023,2,5,5,22,Miércoles,31,12,24
202305311225,2023,2,5,5,22,Miércoles,31,12,25
202305311228,2023,2,5,5,22,Miércoles,31,12,28
202305311229,2023,2,5,5,22,Miércoles,31,12,29
202305311230,2023,2,5,5,22,Miércoles,31,12,30
202305311232,2023,2,5,5,22,Miércoles,31,12,32
202305311235,2023,2,5,5,22,Miércoles,31,12,35
202305311237,2023,2,5,5,22,Miércoles,31,12,37
202305311238,2023,2,5,5,22,Miércoles,31,12,38
202305311240,2023,2,5,5,22,Miércoles,31,12,40
202305311245,2023,2,5,5,22,Miércoles,31,12,45
202305311249,2023,2,5,5,22,Miércoles,31,12,49
202305311255,2023,2,5,5,22,Miércoles,31,12,55
202305311257,2023,2,5,5,22,Miércoles,31,12,57
202305311300,2023,2,5,5,22,Miércoles,31,13,0
202305311310,2023,2,5,5,22,Miércoles,31,13,10
202305311315,2023,2,5,5,22,Miércoles,31,13,15
202305311320,2023,2,5,5,22,Miércoles,31,13,20
202305311330,2023,2,5,5,22,Miércoles,31,13,30
202305311345,2023,2,5,5,22,Miércoles,31,13,45
202305311350,2023,2,5,5,22,Miércoles,31,13,50
202305311400,2023,2,5,5,22,Miércoles,31,14,0
202305311410,2023,2,5,5,22,Miércoles,31,14,10
202305311411,2023,2,5,5,22,Miércoles,31,14,11
202305311415,2023,2,5,5,22,Miércoles,31,14,15
202305311420,2023,2,5,5,22,Miércoles,31,14,20
202305311430,2023,2,5,5,22,Miércoles,31,14,30
202305311436,2023,2,5,5,22,Miércoles,31,14,36
202305311445,2023,2,5,5,22,Miércoles,31,14,45
202305311451,2023,2,5,5,22,Miércoles,31,14,51
202305311455,2023,2,5,5,22,Miércoles,31,14,55
202305311500,2023,2,5,5,22,Miércoles,31,15,0
202305311505,2023,2,5,5,22,Miércoles,31,15,5
202305311510,2023,2,5,5,22,Miércoles,31,15,10
202305311520,2023,2,5,5,22,Miércoles,31,15,20
202305311530,2023,2,5,5,22,Miércoles,31,15,30
202305311535,2023,2,5,5,22,Miércoles,31,15,35
202305311540,2023,2,5,5,22,Miércoles,31,15,40
202305311541,2023,2,5,5,22,Miércoles,31,15,41
202305311545,2023,2,5,5,22,Miércoles,31,15,45
202305311550,2023,2,5,5,22,Miércoles,31,15,50
202305311600,2023,2,5,5,22,Miércoles,31,16,0
202305311605,2023,2,5,5,22,Miércoles,31,16,5
202305311610,2023,2,5,5,22,Miércoles,31,16,10
202305311630,2023,2,5,5,22,Miércoles,31,16,30
202305311637,2023,2,5,5,22,Miércoles,31,16,37
202305311638,2023,2,5,5,22,Miércoles,31,16,38
202305311650,2023,2,5,5,22,Miércoles,31,16,50
202305311700,2023,2,5,5,22,Miércoles,31,17,0
202305311710,2023,2,5,5,22,Miércoles,31,17,10
202305311715,2023,2,5,5,22,Miércoles,31,17,15
202305311725,2023,2,5,5,22,Miércoles,31,17,25
202305311730,2023,2,5,5,22,Miércoles,31,17,30
202305311735,2023,2,5,5,22,Miércoles,31,17,35
202305311745,2023,2,5,5,22,Miércoles,31,17,45
202305311800,2023,2,5,5,22,Miércoles,31,18,0
202305311815,2023,2,5,5,22,Miércoles,31,18,15
202305311819,2023,2,5,5,22,Miércoles,31,18,19
202305311820,2023,2,5,5,22,Miércoles,31,18,20
202305311825,2023,2,5,5,22,Miércoles,31,18,25
202305311830,2023,2,5,5,22,Miércoles,31,18,30
202305311850,2023,2,5,5,22,Miércoles,31,18,50
202305311900,2023,2,5,5,22,Miércoles,31,19,0
202305311909,2023,2,5,5,22,Miércoles,31,19,9
202305311915,2023,2,5,5,22,Miércoles,31,19,15
202305311922,2023,2,5,5,22,Miércoles,31,19,22
202305311930,2023,2,5,5,22,Miércoles,31,19,30
202305311942,2023,2,5,5,22,Miércoles,31,19,42
202305311945,2023,2,5,5,22,Miércoles,31,19,45
202305312000,2023,2,5,5,22,Miércoles,31,20,0
202305312003,2023,2,5,5,22,Miércoles,31,20,3
202305312005,2023,2,5,5,22,Miércoles,31,20,5
202305312020,2023,2,5,5,22,Miércoles,31,20,20
202305312030,2023,2,5,5,22,Miércoles,31,20,30
202305312035,2023,2,5,5,22,Miércoles,31,20,35
202305312040,2023,2,5,5,22,Miércoles,31,20,40
202305312042,2023,2,5,5,22,Miércoles,31,20,42
202305312044,2023,2,5,5,22,Miércoles,31,20,44
202305312054,2023,2,5,5,22,Miércoles,31,20,54
202305312100,2023,2,5,5,22,Miércoles,31,21,0
202305312115,2023,2,5,5,22,Miércoles,31,21,15
202305312120,2023,2,5,5,22,Miércoles,31,21,20
202305312125,2023,2,5,5,22,Miércoles,31,21,25
202305312130,2023,2,5,5,22,Miércoles,31,21,30
202305312135,2023,2,5,5,22,Miércoles,31,21,35
202305312145,2023,2,5,5,22,Miércoles,31,21,45
202305312150,2023,2,5,5,22,Miércoles,31,21,50
202305312200,2023,2,5,5,22,Miércoles,31,22,0
202305312210,2023,2,5,5,22,Miércoles,31,22,10
202305312213,2023,2,5,5,22,Miércoles,31,22,13
202305312215,2023,2,5,5,22,Miércoles,31,22,15
202305312230,2023,2,5,5,22,Miércoles,31,22,30
202305312300,2023,2,5,5,22,Miércoles,31,23,0
202305312330,2023,2,5,5,22,Miércoles,31,23,30
202305312335,2023,2,5,5,22,Miércoles,31,23,35
202305312350,2023,2,5,5,22,Miércoles,31,23,50
202305319999,2023,2,5,5,22,Miércoles,31,99,99
202306010000,2023,2,6,1,22,Jueves,1,0,0
202306010025,2023,2,6,1,22,Jueves,1,0,25
202306010030,2023,2,6,1,22,Jueves,1,0,30
202306010055,2023,2,6,1,22,Jueves,1,0,55
202306010100,2023,2,6,1,22,Jueves,1,1,0
202306010105,2023,2,6,1,22,Jueves,1,1,5
202306010106,2023,2,6,1,22,Jueves,1,1,6
202306010108,2023,2,6,1,22,Jueves,1,1,8
202306010120,2023,2,6,1,22,Jueves,1,1,20
202306010130,2023,2,6,1,22,Jueves,1,1,30
202306010141,2023,2,6,1,22,Jueves,1,1,41
202306010155,2023,2,6,1,22,Jueves,1,1,55
202306010200,2023,2,6,1,22,Jueves,1,2,0
202306010210,2023,2,6,1,22,Jueves,1,2,10
202306010225,2023,2,6,1,22,Jueves,1,2,25
202306010226,2023,2,6,1,22,Jueves,1,2,26
202306010230,2023,2,6,1,22,Jueves,1,2,30
202306010240,2023,2,6,1,22,Jueves,1,2,40
202306010300,2023,2,6,1,22,Jueves,1,3,0
202306010301,2023,2,6,1,22,Jueves,1,3,1
202306010305,2023,2,6,1,22,Jueves,1,3,5
202306010310,2023,2,6,1,22,Jueves,1,3,10
202306010315,2023,2,6,1,22,Jueves,1,3,15
202306010330,2023,2,6,1,22,Jueves,1,3,30
202306010347,2023,2,6,1,22,Jueves,1,3,47
202306010400,2023,2,6,1,22,Jueves,1,4,0
202306010405,2023,2,6,1,22,Jueves,1,4,5
202306010410,2023,2,6,1,22,Jueves,1,4,10
202306010415,2023,2,6,1,22,Jueves,1,4,15
202306010420,2023,2,6,1,22,Jueves,1,4,20
202306010430,2023,2,6,1,22,Jueves,1,4,30
202306010441,2023,2,6,1,22,Jueves,1,4,41
202306010450,2023,2,6,1,22,Jueves,1,4,50
202306010453,2023,2,6,1,22,Jueves,1,4,53
202306010510,2023,2,6,1,22,Jueves,1,5,10
202306010514,2023,2,6,1,22,Jueves,1,5,14
202306010517,2023,2,6,1,22,Jueves,1,5,17
202306010525,2023,2,6,1,22,Jueves,1,5,25
202306010530,2023,2,6,1,22,Jueves,1,5,30
202306010540,2023,2,6,1,22,Jueves,1,5,40
202306010544,2023,2,6,1,22,Jueves,1,5,44
202306010545,2023,2,6,1,22,Jueves,1,5,45
202306010600,2023,2,6,1,22,Jueves,1,6,0
202306010630,2023,2,6,1,22,Jueves,1,6,30
202306010645,2023,2,6,1,22,Jueves,1,6,45
202306010650,2023,2,6,1,22,Jueves,1,6,50
202306010654,2023,2,6,1,22,Jueves,1,6,54
202306010659,2023,2,6,1,22,Jueves,1,6,59
202306010700,2023,2,6,1,22,Jueves,1,7,0
202306010720,2023,2,6,1,22,Jueves,1,7,20
202306010725,2023,2,6,1,22,Jueves,1,7,25
202306010728,2023,2,6,1,22,Jueves,1,7,28
202306010730,2023,2,6,1,22,Jueves,1,7,30
202306010740,2023,2,6,1,22,Jueves,1,7,40
202306010750,2023,2,6,1,22,Jueves,1,7,50
202306010800,2023,2,6,1,22,Jueves,1,8,0
202306010805,2023,2,6,1,22,Jueves,1,8,5
202306010807,2023,2,6,1,22,Jueves,1,8,7
202306010812,2023,2,6,1,22,Jueves,1,8,12
202306010815,2023,2,6,1,22,Jueves,1,8,15
202306010820,2023,2,6,1,22,Jueves,1,8,20
202306010822,2023,2,6,1,22,Jueves,1,8,22
202306010824,2023,2,6,1,22,Jueves,1,8,24
202306010830,2023,2,6,1,22,Jueves,1,8,30
202306010845,2023,2,6,1,22,Jueves,1,8,45
202306010850,2023,2,6,1,22,Jueves,1,8,50
202306010900,2023,2,6,1,22,Jueves,1,9,0
202306010907,2023,2,6,1,22,Jueves,1,9,7
202306010910,2023,2,6,1,22,Jueves,1,9,10
202306010915,2023,2,6,1,22,Jueves,1,9,15
202306010920,2023,2,6,1,22,Jueves,1,9,20
202306010929,2023,2,6,1,22,Jueves,1,9,29
202306010930,2023,2,6,1,22,Jueves,1,9,30
202306010943,2023,2,6,1,22,Jueves,1,9,43
202306010945,2023,2,6,1,22,Jueves,1,9,45
202306011000,2023,2,6,1,22,Jueves,1,10,0
202306011015,2023,2,6,1,22,Jueves,1,10,15
202306011025,2023,2,6,1,22,Jueves,1,10,25
202306011030,2023,2,6,1,22,Jueves,1,10,30
202306011035,2023,2,6,1,22,Jueves,1,10,35
202306011043,2023,2,6,1,22,Jueves,1,10,43
202306011047,2023,2,6,1,22,Jueves,1,10,47
